customer_id,tenure_months,contract_type,plan_tier,payment_method,monthly_spend,logins_per_week,last_login_days,active_campaigns,support_tickets_90d,discount_pct,price_increase_recent,has_account_manager,nps_score,churn
SMB-00261,13,Annual,Starter,Manual invoice,141.17,0.3,2,4,0,12.7,1,0,10.0,0
SMB-00262,22,Month-to-month,Pro,Bank transfer,742.51,7.2,6,3,1,7.1,0,0,-8.0,0
SMB-00263,67,Month-to-month,Pro,Credit card,1020.35,6.4,3,4,0,17.2,0,0,32.0,0
SMB-00264,72,Month-to-month,Starter,Credit card,92.68,2.2,5,1,0,9.6,0,0,58.0,0
SMB-00265,42,Month-to-month,Pro,Credit card,737.37,5.1,0,3,1,3.0,0,0,97.0,1
SMB-00266,33,Month-to-month,Growth,Credit card,371.09,7.1,4,4,2,16.4,1,0,47.0,0
SMB-00267,25,Annual,Pro,Credit card,733.19,7.5,6,4,0,5.8,1,0,76.0,0
SMB-00268,45,Two-year,Enterprise,Credit card,3122.57,3.6,8,1,1,1.2,1,0,34.0,0
SMB-00269,43,Month-to-month,Pro,Credit card,778.88,0.0,9,3,3,17.4,0,0,54.0,1
SMB-00270,22,Two-year,Starter,Credit card,113.57,2.5,4,4,0,12.0,1,0,10.0,0
SMB-00271,2,Annual,Pro,PayPal,722.23,6.2,8,5,0,3.0,0,0,39.0,0
SMB-00272,11,Annual,Enterprise,Credit card,3110.77,9.1,19,1,1,7.6,0,0,-6.0,0
SMB-00273,70,Annual,Growth,Bank transfer,321.71,4.4,13,3,2,7.4,0,0,67.0,0
SMB-00274,31,Annual,Growth,Bank transfer,505.56,3.2,6,0,3,2.8,0,0,100.0,0
SMB-00275,35,Annual,Starter,PayPal,156.75,9.8,1,7,1,3.1,0,0,35.0,0
SMB-00276,34,Month-to-month,Pro,Credit card,805.05,5.4,3,7,2,7.6,0,1,14.0,0
SMB-00277,57,Month-to-month,Starter,PayPal,120.89,1.8,26,5,3,14.1,0,0,100.0,0
SMB-00278,5,Month-to-month,Starter,PayPal,106.6,4.2,5,4,1,13.2,1,0,70.0,1
SMB-00279,6,Month-to-month,Enterprise,Manual invoice,2750.82,6.7,2,2,1,4.9,0,1,83.0,0
SMB-00280,20,Annual,Enterprise,PayPal,2286.11,4.3,1,3,0,13.2,1,1,44.0,1
SMB-00281,36,Month-to-month,Enterprise,Credit card,2162.14,6.2,6,6,1,17.1,0,0,-6.0,0
SMB-00282,49,Month-to-month,Growth,Manual invoice,384.41,1.0,8,0,1,3.0,0,0,,0
SMB-00283,36,Month-to-month,Starter,PayPal,80.8,1.3,11,5,1,12.6,0,0,33.0,0
SMB-00284,32,Month-to-month,Growth,Credit card,372.86,2.9,5,0,2,8.3,0,0,29.0,0
SMB-00285,68,Annual,Starter,Credit card,141.16,3.9,8,2,0,6.6,0,0,-8.0,0
SMB-00286,12,Annual,Pro,Manual invoice,931.6,5.2,3,3,3,8.3,1,0,29.0,1
SMB-00287,42,Month-to-month,Growth,Credit card,482.07,5.9,2,7,3,13.1,0,1,-10.0,0
SMB-00288,40,Month-to-month,Growth,PayPal,345.8,9.9,7,6,4,0.6,1,0,-17.0,0
SMB-00289,35,Month-to-month,Starter,Credit card,106.98,2.9,2,3,0,8.2,1,0,2.0,0
SMB-00290,59,Month-to-month,Growth,PayPal,287.39,3.8,2,6,0,6.0,1,1,20.0,0
SMB-00291,20,Annual,Pro,Credit card,813.18,2.9,4,2,1,8.3,0,0,22.0,0
SMB-00292,69,Annual,Pro,PayPal,1471.25,6.9,14,2,2,7.1,1,1,25.0,0
SMB-00293,24,Month-to-month,Starter,Bank transfer,128.56,7.0,1,1,2,3.7,0,0,93.0,0
SMB-00294,40,Month-to-month,Starter,Manual invoice,103.66,3.5,7,5,0,19.5,1,0,25.0,0
SMB-00295,38,Two-year,Growth,Credit card,295.49,9.0,8,7,2,0.0,0,0,-35.0,0
SMB-00296,62,Annual,Starter,Credit card,80.47,2.9,4,4,1,11.6,0,1,17.0,0
SMB-00297,32,Month-to-month,Enterprise,Credit card,1950.08,6.8,7,2,2,11.7,0,1,20.0,0
SMB-00298,21,Month-to-month,Growth,Credit card,459.42,7.7,4,2,0,8.7,0,0,-51.0,0
SMB-00299,2,Month-to-month,Starter,Manual invoice,107.85,1.5,1,7,1,9.9,1,0,28.0,1
SMB-00300,27,Two-year,Pro,Credit card,708.29,5.8,18,4,1,12.0,0,0,9.0,0
SMB-00301,60,Month-to-month,Growth,Credit card,307.39,0.0,1,4,2,5.0,0,1,25.0,0
SMB-00302,1,Month-to-month,Starter,PayPal,141.16,6.3,7,3,5,6.0,0,1,35.0,1
SMB-00303,65,Two-year,Growth,Credit card,372.36,2.1,1,2,1,6.3,0,0,22.0,0
SMB-00304,40,Annual,Starter,Credit card,102.58,5.7,3,1,0,11.1,0,0,23.0,0
SMB-00305,11,Month-to-month,Growth,Bank transfer,351.8,6.2,2,3,1,11.3,1,0,9.0,1
SMB-00306,22,Month-to-month,Pro,Credit card,1562.22,7.0,12,3,1,1.9,0,0,46.0,1
SMB-00307,40,Month-to-month,Enterprise,PayPal,3255.59,6.5,2,2,0,7.9,1,0,,0
SMB-00308,23,Annual,Starter,Bank transfer,173.23,4.6,1,6,0,4.6,0,0,49.0,0
SMB-00309,8,Month-to-month,Growth,Credit card,245.22,3.7,2,2,5,2.6,0,0,-12.0,1
SMB-00310,48,Two-year,Starter,Bank transfer,115.55,4.3,5,4,2,5.4,0,0,12.0,0
SMB-00311,49,Two-year,Growth,PayPal,323.43,2.0,7,3,0,1.5,0,0,43.0,0
SMB-00312,9,Month-to-month,Starter,Credit card,137.48,4.0,2,1,0,0.0,0,1,-13.0,0
SMB-00313,21,Annual,Growth,PayPal,495.28,3.9,2,4,1,8.8,0,0,7.0,0
SMB-00314,18,Month-to-month,Starter,Credit card,130.2,2.8,8,1,0,13.9,0,0,46.0,1
SMB-00315,48,Month-to-month,Enterprise,Bank transfer,1929.67,0.7,22,5,1,6.4,0,0,0.0,0
SMB-00316,53,Annual,Pro,PayPal,762.91,1.7,2,2,1,13.8,0,0,69.0,0
SMB-00317,53,Month-to-month,Starter,Credit card,140.14,0.0,19,3,1,12.9,0,0,27.0,1
SMB-00318,68,Month-to-month,Pro,Bank transfer,1077.52,3.8,6,4,1,3.0,0,1,16.0,0
SMB-00319,56,Month-to-month,Starter,Credit card,124.3,5.3,11,3,3,3.3,0,0,47.0,0
SMB-00320,24,Month-to-month,Pro,PayPal,929.68,0.0,8,4,2,0.0,0,0,29.0,0
SMB-00321,8,Month-to-month,Starter,Bank transfer,121.51,5.0,2,5,0,9.7,0,1,28.0,0
SMB-00322,45,Annual,Starter,Credit card,128.35,4.2,15,3,2,11.3,1,0,20.0,0
SMB-00323,66,Annual,Growth,Credit card,454.48,1.9,3,4,0,8.2,0,0,22.0,0
SMB-00324,71,Annual,Growth,Manual invoice,444.84,3.6,8,3,2,3.6,0,0,-10.0,0
SMB-00325,17,Annual,Growth,Credit card,382.25,6.8,2,3,3,7.7,0,0,50.0,1
SMB-00326,18,Month-to-month,Growth,Credit card,375.37,2.4,8,1,2,12.4,0,1,6.0,0
SMB-00327,3,Annual,Starter,Credit card,117.41,4.7,3,7,0,11.7,0,1,61.0,0
SMB-00328,11,Month-to-month,Starter,Bank transfer,98.73,5.3,9,1,0,11.3,0,1,-6.0,0
SMB-00329,40,Month-to-month,Growth,Credit card,311.66,2.7,0,5,0,10.1,0,1,68.0,0
SMB-00330,40,Two-year,Growth,PayPal,435.35,6.7,2,6,1,15.1,1,0,0.0,0
SMB-00331,27,Month-to-month,Starter,Bank transfer,100.41,5.4,9,1,2,2.3,0,0,53.0,1
SMB-00332,23,Month-to-month,Growth,Credit card,465.75,3.9,8,2,1,4.5,0,1,13.0,0
SMB-00333,60,Month-to-month,Growth,Bank transfer,375.15,9.7,3,0,1,2.6,0,0,33.0,0
SMB-00334,34,Month-to-month,Growth,Credit card,466.41,6.7,1,0,2,5.7,1,0,6.0,1
SMB-00335,59,Month-to-month,Pro,Credit card,1055.36,0.8,0,5,0,16.9,0,0,-0.0,0
SMB-00336,70,Month-to-month,Growth,Bank transfer,469.14,3.6,2,4,2,3.6,0,1,14.0,0
SMB-00337,23,Two-year,Growth,Credit card,337.34,9.9,9,5,4,3.7,0,1,49.0,1
SMB-00338,15,Month-to-month,Growth,PayPal,420.9,2.3,16,5,2,0.0,1,0,49.0,1
SMB-00339,69,Month-to-month,Starter,Bank transfer,144.31,4.6,18,4,2,11.9,0,0,46.0,0
SMB-00340,46,Month-to-month,Starter,Credit card,81.42,7.2,8,3,0,7.9,0,0,35.0,0
SMB-00341,21,Annual,Starter,Manual invoice,183.63,5.9,4,2,2,16.4,0,1,99.0,0
SMB-00342,45,Month-to-month,Pro,Bank transfer,1585.86,6.3,7,3,1,16.5,0,0,-1.0,0
SMB-00343,38,Month-to-month,Starter,Credit card,152.07,6.1,20,3,0,1.4,1,0,23.0,0
SMB-00344,66,Month-to-month,Growth,Bank transfer,464.82,4.6,2,2,1,7.6,0,0,-59.0,0
SMB-00345,19,Annual,Growth,Manual invoice,440.26,2.8,9,0,0,15.7,0,1,42.0,0
SMB-00346,72,Annual,Growth,Credit card,350.48,5.5,6,2,2,3.6,0,0,-4.0,0
SMB-00347,68,Annual,Pro,Credit card,875.55,3.6,1,6,0,13.9,1,1,26.0,0
SMB-00348,14,Annual,Growth,Bank transfer,483.61,3.4,6,2,0,0.0,0,0,2.0,0
SMB-00349,12,Month-to-month,Starter,Credit card,94.08,7.8,8,5,1,7.7,1,0,21.0,0
SMB-00350,39,Month-to-month,Pro,Credit card,690.36,3.7,9,2,0,4.3,0,0,,1
SMB-00351,4,Month-to-month,Growth,Bank transfer,344.07,8.3,1,2,2,14.4,1,0,2.0,1
SMB-00352,22,Month-to-month,Starter,PayPal,141.39,5.1,7,7,2,5.8,1,1,38.0,0
SMB-00353,32,Month-to-month,Pro,PayPal,724.81,4.1,2,2,0,13.0,1,0,12.0,0
SMB-00354,70,Month-to-month,Growth,Credit card,359.18,0.5,6,5,0,11.2,0,1,4.0,0
SMB-00355,72,Month-to-month,Starter,Credit card,116.84,9.2,5,4,3,3.5,0,1,50.0,0
SMB-00356,11,Annual,Enterprise,Credit card,1863.58,4.5,3,6,1,13.4,1,0,35.0,0
SMB-00357,65,Month-to-month,Growth,Credit card,206.49,0.0,6,3,1,11.3,0,0,-33.0,1
SMB-00358,7,Annual,Growth,Bank transfer,293.99,6.7,1,0,1,0.0,0,1,16.0,0
SMB-00359,54,Annual,Starter,Credit card,128.09,4.4,17,7,2,11.2,0,1,-7.0,0
SMB-00360,61,Month-to-month,Starter,PayPal,135.51,2.5,0,4,1,5.2,0,0,73.0,0
SMB-00361,65,Month-to-month,Growth,Bank transfer,429.99,6.5,2,2,2,10.8,0,0,2.0,1
SMB-00362,17,Annual,Growth,Bank transfer,442.55,0.0,10,0,1,9.6,1,0,5.0,0
SMB-00363,65,Annual,Growth,PayPal,324.92,2.9,9,1,1,14.1,0,0,29.0,0
SMB-00364,9,Month-to-month,Pro,Bank transfer,729.41,3.8,7,6,2,13.7,1,1,44.0,1
SMB-00365,38,Month-to-month,Starter,PayPal,131.8,6.4,3,2,1,3.4,0,1,4.0,0
SMB-00366,34,Annual,Pro,PayPal,853.6,9.4,10,1,1,5.0,0,1,33.0,0
SMB-00367,23,Annual,Pro,Bank transfer,1129.09,4.0,7,2,0,6.5,0,0,36.0,0
SMB-00368,2,Month-to-month,Pro,Credit card,990.03,5.5,9,3,0,14.5,1,0,-30.0,1
SMB-00369,56,Month-to-month,Pro,Credit card,1240.6,10.5,24,5,0,5.6,0,1,43.0,0
SMB-00370,25,Two-year,Pro,PayPal,801.12,4.5,7,3,4,10.0,0,0,10.0,0
SMB-00371,48,Month-to-month,Starter,Credit card,156.71,5.5,2,5,2,13.5,0,0,-13.0,0
SMB-00372,30,Two-year,Growth,Manual invoice,631.97,1.8,11,5,2,8.3,0,1,89.0,0
SMB-00373,27,Month-to-month,Enterprise,Credit card,2432.46,8.8,5,3,1,18.4,0,0,-3.0,0
SMB-00374,64,Month-to-month,Growth,PayPal,430.52,2.9,6,5,1,4.8,0,0,53.0,0
SMB-00375,7,Month-to-month,Starter,Credit card,95.09,5.1,1,3,1,11.3,1,0,43.0,0
SMB-00376,54,Month-to-month,Enterprise,Manual invoice,3001.11,5.0,20,3,1,10.4,0,1,-30.0,0
SMB-00377,54,Two-year,Starter,Credit card,159.14,4.7,1,5,0,8.8,1,0,1.0,0
SMB-00378,28,Month-to-month,Starter,Credit card,106.05,3.5,1,0,2,0.0,1,1,-11.0,0
SMB-00379,19,Two-year,Starter,PayPal,138.94,5.0,1,4,1,6.4,1,0,58.0,1
SMB-00380,1,Month-to-month,Growth,Credit card,407.6,8.4,11,3,1,0.0,0,0,54.0,1
SMB-00381,68,Two-year,Growth,Credit card,419.0,9.5,25,5,1,5.0,0,0,82.0,0
SMB-00382,69,Two-year,Growth,PayPal,465.53,4.1,24,1,0,7.6,1,0,-7.0,0
SMB-00383,18,Annual,Enterprise,PayPal,2732.44,3.5,5,6,0,21.8,1,0,100.0,0
SMB-00384,3,Month-to-month,Growth,Credit card,367.02,2.7,1,2,1,12.5,0,0,59.0,1
SMB-00385,9,Annual,Growth,Bank transfer,468.01,10.4,2,2,1,1.8,0,0,84.0,0
SMB-00386,5,Month-to-month,Pro,Credit card,1188.39,4.8,5,5,0,9.2,0,0,33.0,0
SMB-00387,60,Two-year,Pro,Credit card,783.56,7.0,5,0,2,10.5,0,0,18.0,0
SMB-00388,65,Month-to-month,Starter,Bank transfer,119.95,6.0,2,3,0,8.6,1,0,-2.0,0
SMB-00389,12,Month-to-month,Starter,Credit card,77.12,9.4,4,5,2,8.1,1,1,71.0,0
SMB-00390,54,Month-to-month,Growth,Bank transfer,439.69,4.0,4,3,1,4.7,0,0,23.0,0
SMB-00391,13,Annual,Pro,Credit card,1221.91,2.1,5,1,2,10.2,1,0,24.0,0
SMB-00392,27,Two-year,Growth,PayPal,356.33,8.6,1,4,1,9.6,0,1,67.0,0
SMB-00393,44,Month-to-month,Starter,Bank transfer,124.07,6.5,9,4,3,12.1,0,1,56.0,0
SMB-00394,52,Annual,Pro,Credit card,851.79,5.5,23,5,1,13.0,0,0,21.0,0
SMB-00395,63,Two-year,Growth,Manual invoice,345.23,7.9,6,1,0,12.8,0,1,33.0,0
SMB-00396,4,Month-to-month,Growth,PayPal,402.71,5.6,8,1,1,8.6,0,0,38.0,0
SMB-00397,15,Month-to-month,Pro,Credit card,739.77,8.0,0,3,1,7.0,0,0,31.0,0
SMB-00398,21,Annual,Pro,Manual invoice,848.59,5.0,11,1,0,12.4,1,0,69.0,1
SMB-00399,23,Annual,Growth,Credit card,303.09,6.5,2,2,0,3.1,0,0,47.0,0
SMB-00400,72,Month-to-month,Growth,Credit card,440.29,5.7,3,5,2,0.0,1,0,17.0,0
SMB-00401,56,Annual,Growth,Credit card,403.42,3.8,16,1,3,0.0,0,1,73.0,0
SMB-00402,24,Month-to-month,Growth,Credit card,341.16,4.0,11,4,0,0.0,0,0,7.0,0
SMB-00403,70,Two-year,Growth,Bank transfer,383.54,3.6,6,3,1,11.4,0,1,25.0,0
SMB-00404,36,Two-year,Pro,Bank transfer,851.68,5.1,0,0,0,8.8,1,0,21.0,0
SMB-00405,37,Annual,Growth,PayPal,505.8,3.5,4,3,0,12.7,0,1,15.0,0
SMB-00406,32,Month-to-month,Growth,Credit card,340.33,5.5,3,4,0,11.1,0,0,18.0,0
SMB-00407,11,Month-to-month,Starter,Credit card,140.65,5.4,9,5,1,14.2,0,0,62.0,0
SMB-00408,68,Month-to-month,Pro,Credit card,754.53,5.0,4,2,0,14.8,1,0,31.0,0
SMB-00409,2,Month-to-month,Growth,Credit card,465.79,5.0,6,2,2,13.7,0,0,89.0,1
SMB-00410,13,Annual,Starter,Manual invoice,155.53,3.3,24,4,1,13.8,0,0,11.0,0
SMB-00411,17,Month-to-month,Growth,PayPal,498.35,3.9,2,4,1,17.8,0,1,8.0,0
SMB-00412,21,Month-to-month,Starter,PayPal,173.34,0.8,7,1,1,20.5,0,0,-16.0,0
SMB-00413,10,Month-to-month,Enterprise,PayPal,2582.04,4.2,37,4,0,8.4,0,1,-16.0,1
SMB-00414,2,Month-to-month,Pro,Credit card,1226.45,2.3,9,2,2,17.2,0,0,2.0,1
SMB-00415,49,Month-to-month,Growth,Credit card,570.33,4.7,16,2,0,4.5,1,0,1.0,0
SMB-00416,70,Annual,Growth,Credit card,287.05,2.9,35,1,3,4.8,0,0,9.0,0
SMB-00417,9,Annual,Pro,PayPal,774.01,0.0,9,4,3,17.9,0,0,34.0,1
SMB-00418,22,Month-to-month,Growth,Credit card,261.45,9.5,1,2,0,8.6,0,1,1.0,0
SMB-00419,37,Two-year,Enterprise,Credit card,3129.13,4.0,20,2,1,0.0,0,0,87.0,0
SMB-00420,67,Two-year,Starter,Bank transfer,82.3,7.7,0,1,1,0.8,0,0,26.0,0
SMB-00421,50,Month-to-month,Starter,Credit card,76.9,3.3,0,6,0,3.4,1,0,57.0,0
SMB-00422,56,Annual,Growth,Bank transfer,288.83,8.2,7,2,1,1.0,0,0,-1.0,0
SMB-00423,42,Month-to-month,Starter,Credit card,77.7,2.0,3,5,3,11.2,0,0,15.0,1
SMB-00424,31,Month-to-month,Growth,Bank transfer,406.75,4.9,2,2,1,2.8,0,0,40.0,1
SMB-00425,15,Month-to-month,Pro,Credit card,686.26,2.1,1,3,2,6.3,0,0,44.0,0
SMB-00426,63,Month-to-month,Starter,PayPal,78.64,10.2,10,2,3,4.4,0,0,60.0,0
SMB-00427,58,Two-year,Growth,PayPal,376.04,4.0,8,2,4,0.0,1,0,-16.0,1
SMB-00428,2,Two-year,Growth,Credit card,381.63,6.3,13,3,3,0.1,0,0,100.0,0
SMB-00429,52,Annual,Pro,PayPal,563.94,5.5,1,1,1,13.5,0,0,85.0,0
SMB-00430,7,Annual,Growth,PayPal,317.9,4.4,9,2,0,10.0,0,1,37.0,0
SMB-00431,54,Annual,Starter,Bank transfer,117.78,5.6,6,4,1,0.0,1,0,41.0,0
SMB-00432,60,Two-year,Growth,Manual invoice,347.57,7.5,0,3,1,4.2,0,0,37.0,0
SMB-00433,10,Month-to-month,Growth,PayPal,349.95,6.0,9,2,3,13.4,0,0,-4.0,1
SMB-00434,32,Month-to-month,Pro,Credit card,1208.6,4.9,1,1,0,11.4,0,0,-18.0,1
SMB-00435,9,Annual,Growth,Credit card,649.89,5.6,13,1,0,20.8,0,0,-11.0,0
SMB-00436,41,Month-to-month,Starter,Credit card,110.96,8.7,16,0,2,6.5,0,0,-15.0,0
SMB-00437,67,Month-to-month,Pro,Bank transfer,646.73,3.6,16,4,3,10.3,0,0,88.0,0
SMB-00438,6,Month-to-month,Growth,Manual invoice,358.36,0.4,12,3,2,2.7,1,1,12.0,1
SMB-00439,29,Annual,Starter,Bank transfer,125.97,2.1,5,2,0,0.0,1,1,68.0,0
SMB-00440,71,Month-to-month,Growth,Credit card,374.97,2.3,1,2,2,10.2,1,1,21.0,0
SMB-00441,22,Month-to-month,Enterprise,Manual invoice,2795.86,2.6,16,4,1,5.6,0,1,25.0,0
SMB-00442,10,Month-to-month,Pro,PayPal,1564.58,2.6,1,1,0,24.0,0,0,21.0,0
SMB-00443,36,Month-to-month,Starter,Credit card,78.2,4.4,6,1,2,4.5,0,0,9.0,0
SMB-00444,37,Two-year,Pro,Manual invoice,792.84,5.0,20,2,2,5.5,0,0,91.0,0
SMB-00445,48,Month-to-month,Starter,Credit card,176.4,5.0,3,2,1,8.5,0,1,34.0,0
SMB-00446,23,Annual,Growth,Bank transfer,333.51,2.9,8,1,2,13.6,0,1,78.0,0
SMB-00447,69,Annual,Growth,Bank transfer,462.92,6.7,18,4,0,13.1,0,0,38.0,0
SMB-00448,38,Month-to-month,Starter,Manual invoice,140.5,5.7,12,2,3,0.0,0,0,79.0,0
SMB-00449,21,Annual,Starter,Credit card,163.48,8.0,2,2,0,15.8,0,0,33.0,0
SMB-00450,70,Annual,Enterprise,Credit card,3872.13,6.4,8,1,0,7.0,1,0,20.0,0
SMB-00451,67,Annual,Starter,Bank transfer,130.42,3.7,1,4,0,0.0,0,0,-22.0,1
SMB-00452,36,Month-to-month,Pro,PayPal,581.69,7.4,1,4,1,8.0,0,0,56.0,0
SMB-00453,2,Month-to-month,Growth,Credit card,318.96,5.1,9,2,1,1.9,0,0,83.0,0
SMB-00454,43,Two-year,Growth,Credit card,656.34,6.3,20,2,0,15.1,1,1,64.0,0
SMB-00455,40,Annual,Starter,Manual invoice,84.26,6.1,12,2,1,10.1,0,0,15.0,0
SMB-00456,11,Two-year,Starter,PayPal,135.87,4.2,19,6,0,14.5,0,0,,0
SMB-00457,46,Two-year,Starter,Credit card,64.0,4.7,30,2,1,15.2,0,0,-7.0,0
SMB-00458,61,Month-to-month,Growth,Credit card,271.07,4.2,20,4,1,5.3,0,0,-6.0,0
SMB-00459,8,Annual,Enterprise,Bank transfer,2995.78,2.6,2,2,2,9.5,0,0,5.0,0
SMB-00460,53,Month-to-month,Pro,Bank transfer,908.13,0.0,8,6,1,14.8,1,0,6.0,1
SMB-00461,11,Annual,Starter,Bank transfer,109.22,3.0,8,3,0,9.3,0,1,50.0,0
SMB-00462,54,Month-to-month,Starter,PayPal,97.9,4.9,2,4,1,3.1,0,0,59.0,0
SMB-00463,31,Month-to-month,Starter,Credit card,72.85,6.9,7,5,1,16.7,0,0,15.0,0
SMB-00464,1,Annual,Enterprise,PayPal,2854.28,6.3,3,3,1,8.2,0,0,86.0,0
SMB-00465,70,Annual,Starter,Credit card,111.8,3.9,9,2,1,3.3,0,0,12.0,0
SMB-00466,12,Annual,Starter,PayPal,82.03,3.0,3,2,2,19.5,1,0,71.0,0
SMB-00467,43,Month-to-month,Growth,Credit card,382.88,4.1,3,4,1,0.0,0,0,17.0,0
SMB-00468,14,Month-to-month,Growth,Credit card,439.43,2.4,14,4,3,4.0,0,0,30.0,1
SMB-00469,68,Two-year,Starter,Credit card,114.13,0.0,5,1,3,4.6,0,1,32.0,0
SMB-00470,54,Month-to-month,Growth,Credit card,391.18,1.1,10,3,1,13.3,0,1,59.0,0
SMB-00471,58,Month-to-month,Starter,Credit card,121.15,7.5,16,5,0,5.9,0,0,23.0,0
SMB-00472,32,Annual,Starter,Bank transfer,100.56,8.6,0,1,3,3.9,0,1,-29.0,0
SMB-00473,34,Month-to-month,Starter,PayPal,121.64,6.2,6,2,5,14.3,1,0,57.0,1
SMB-00474,46,Annual,Growth,Bank transfer,456.68,4.4,11,3,0,12.7,0,1,30.0,0
SMB-00475,57,Month-to-month,Enterprise,Bank transfer,3108.47,1.4,2,2,0,6.3,0,0,91.0,1
SMB-00476,61,Annual,Growth,Credit card,463.06,4.1,6,2,1,9.4,0,1,-15.0,0
SMB-00477,2,Two-year,Pro,PayPal,760.23,5.8,1,4,3,1.2,1,0,23.0,0
SMB-00478,48,Two-year,Starter,Credit card,140.69,6.3,4,2,0,6.6,0,0,-26.0,0
SMB-00479,8,Annual,Pro,Credit card,1011.07,6.0,7,3,4,7.6,0,1,34.0,0
SMB-00480,21,Month-to-month,Enterprise,Credit card,2009.81,7.2,0,1,1,0.2,0,1,34.0,1
SMB-00481,60,Annual,Growth,Credit card,338.35,8.8,26,1,0,0.0,0,0,79.0,0
SMB-00482,19,Annual,Enterprise,Bank transfer,2844.51,3.6,5,8,2,5.6,0,0,47.0,0
SMB-00483,58,Annual,Growth,Credit card,536.14,10.7,44,5,0,14.3,0,0,12.0,0
SMB-00484,34,Annual,Pro,Credit card,572.19,0.1,16,3,1,11.5,0,0,33.0,0
SMB-00485,17,Annual,Starter,PayPal,180.82,2.8,49,7,2,4.4,0,0,64.0,1
SMB-00486,25,Annual,Growth,Credit card,508.37,4.9,8,0,1,23.6,0,0,-32.0,1
SMB-00487,39,Annual,Growth,Bank transfer,399.39,5.7,7,1,2,1.6,0,1,49.0,0
SMB-00488,56,Month-to-month,Enterprise,Credit card,2259.83,4.1,3,6,1,11.3,0,0,5.0,0
SMB-00489,44,Month-to-month,Enterprise,PayPal,2646.07,3.4,21,3,3,4.8,1,0,17.0,1
SMB-00490,68,Annual,Growth,PayPal,323.77,9.3,1,4,1,15.3,1,0,31.0,0
SMB-00491,63,Month-to-month,Enterprise,Credit card,2295.72,3.3,7,3,1,7.3,0,1,-23.0,0
SMB-00492,55,Two-year,Pro,PayPal,622.43,2.3,1,2,1,6.6,0,0,-23.0,0
SMB-00493,44,Annual,Growth,Credit card,245.87,8.2,3,3,1,13.8,1,0,53.0,0
SMB-00494,21,Month-to-month,Starter,Credit card,214.99,6.4,8,2,1,7.0,0,0,15.0,0
SMB-00495,30,Annual,Starter,Bank transfer,121.91,6.9,12,2,1,12.4,1,0,29.0,0
SMB-00496,9,Annual,Starter,PayPal,126.27,4.9,2,3,2,7.3,1,0,38.0,1
SMB-00497,27,Annual,Starter,Credit card,119.08,1.5,2,3,0,0.0,0,0,-14.0,1
SMB-00498,67,Month-to-month,Enterprise,Credit card,1951.36,4.7,1,7,3,20.9,0,0,4.0,0
SMB-00499,31,Two-year,Starter,Credit card,111.13,1.2,5,7,2,11.1,0,0,-1.0,0
SMB-00500,9,Month-to-month,Growth,Bank transfer,388.76,5.0,1,4,0,6.1,0,0,-51.0,0
SMB-00501,47,Annual,Growth,Manual invoice,361.77,5.9,12,7,3,16.2,1,0,23.0,0
SMB-00502,70,Month-to-month,Growth,Credit card,314.86,6.9,4,2,1,2.2,0,0,24.0,0
SMB-00503,63,Annual,Starter,Manual invoice,135.28,4.3,3,7,1,2.5,0,0,47.0,0
SMB-00504,20,Annual,Growth,Credit card,398.32,6.1,13,6,2,0.0,1,0,42.0,0
SMB-00505,33,Annual,Growth,PayPal,419.22,2.5,2,2,3,6.8,0,0,-31.0,1
SMB-00506,39,Month-to-month,Growth,Manual invoice,453.24,6.6,0,2,0,4.0,0,0,-30.0,0
SMB-00507,18,Annual,Starter,Bank transfer,114.99,6.0,3,3,0,6.3,0,0,8.0,0
SMB-00508,20,Annual,Pro,Credit card,862.79,2.7,3,1,1,0.0,0,0,37.0,0
SMB-00509,18,Month-to-month,Starter,Credit card,173.83,5.7,7,2,2,3.9,0,0,12.0,1
SMB-00510,72,Two-year,Growth,Credit card,300.12,6.9,8,4,0,10.7,0,1,3.0,0
SMB-00511,54,Annual,Growth,Bank transfer,237.88,4.7,16,3,1,16.2,0,1,76.0,0
SMB-00512,61,Two-year,Starter,Manual invoice,137.88,2.7,13,3,0,8.3,0,0,50.0,0
SMB-00513,59,Two-year,Pro,Credit card,768.97,4.9,1,5,1,5.0,1,0,55.0,0
SMB-00514,70,Two-year,Starter,Credit card,91.67,5.7,3,6,0,11.8,0,0,42.0,0
SMB-00515,8,Annual,Enterprise,Credit card,2994.5,2.7,1,1,1,15.1,1,1,-9.0,0
SMB-00516,64,Annual,Pro,Bank transfer,868.01,2.3,6,6,2,14.7,0,1,56.0,0
SMB-00517,5,Month-to-month,Growth,Bank transfer,277.07,5.6,19,1,2,11.1,1,1,100.0,0
SMB-00518,35,Month-to-month,Starter,Credit card,194.65,6.3,7,3,3,3.5,1,0,51.0,0
SMB-00519,43,Annual,Starter,PayPal,80.22,9.2,21,1,1,7.7,0,0,26.0,1
SMB-00520,26,Month-to-month,Enterprise,Credit card,2348.55,6.0,18,0,0,9.5,0,1,-24.0,0
SMB-00521,11,Two-year,Growth,Bank transfer,236.95,1.8,11,5,3,0.0,0,1,3.0,0
SMB-00522,14,Month-to-month,Starter,Credit card,128.4,9.0,3,1,0,8.2,0,0,54.0,0
SMB-00523,60,Month-to-month,Growth,Credit card,323.72,6.8,25,1,0,18.3,0,0,53.0,0
